id_usuario|id_libro|estado_lectura|fecha_inicio|fecha_fin|progreso|calificacion|reseña|tipo_progreso
57|236|2|01/03/2025|05/03/2025|100|4.5||porcentaje
124|134|2|01/03/2025|05/03/2025|100|4.5||porcentaje
125|2|2|01/03/2025|05/03/2025|100|4||porcentaje
125|3|2|01/03/2025|05/03/2025|100|4||porcentaje
125|4|2|01/03/2025|05/03/2025|100|4.5||porcentaje
125|5|2|01/03/2025|05/03/2025|100|5||porcentaje
125|67|2|01/03/2025|05/03/2025|100|4||porcentaje
125|87|2|01/03/2025|05/03/2025|100|4.5||porcentaje
57|253|2|01/03/2025|05/03/2025|100|5||porcentaje
125|92|2|01/03/2025|05/03/2025|100|4.5||porcentaje
125|93|2|01/03/2025|05/03/2025|100|4.5||porcentaje
125|100|2|01/03/2025|05/03/2025|100|5||porcentaje
125|107|2|01/03/2025|05/03/2025|100|4.5||porcentaje
57|262|2|01/03/2025|05/03/2025|100|5||porcentaje
57|263|2|01/03/2025|05/03/2025|100|4.5||porcentaje
125|131|2|01/03/2025|05/03/2025|100|4.5||porcentaje
125|37|2|01/03/2025|05/03/2025|100|4.5||porcentaje
125|58|2|01/03/2025|05/03/2025|100|4.5||porcentaje
125|61|2|01/03/2025|05/03/2025|100|4.5||porcentaje
125|90|2|01/03/2025|05/03/2025|100|4||porcentaje
125|59|2|01/03/2025|05/03/2025|100|4.5||porcentaje
125|74|2|01/03/2025|05/03/2025|100|4.5||porcentaje
57|266|2|01/03/2025|05/03/2025|100|5||porcentaje
57|270|2|01/03/2025|05/03/2025|100|4.5||porcentaje
57|277|2|01/03/2025|05/03/2025|100|4.5||porcentaje
57|279|2|01/03/2025|05/03/2025|100|4||porcentaje
57|281|2|01/03/2025|05/03/2025|100|5||porcentaje
126|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
126|67|2|01/03/2025|05/03/2025|100|4||porcentaje
126|87|2|01/03/2025|05/03/2025|100|4.5||porcentaje
126|92|2|01/03/2025|05/03/2025|100|4.5||porcentaje
126|93|2|01/03/2025|05/03/2025|100|4||porcentaje
125|134|2|01/03/2025|05/03/2025|100|4.5||porcentaje
126|3|2|01/03/2025|05/03/2025|100|4.5||porcentaje
126|4|2|01/03/2025|05/03/2025|100|4.5||porcentaje
126|5|2|01/03/2025|05/03/2025|100|4||porcentaje
126|100|2|01/03/2025|05/03/2025|100|4.5||porcentaje
126|107|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|159|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|163|2|01/03/2025|05/03/2025|100|5||porcentaje
58|164|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|166|2|01/03/2025|05/03/2025|100|4.5||porcentaje
126|131|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|168|2|01/03/2025|05/03/2025|100|5||porcentaje
58|173|2|01/03/2025|05/03/2025|100|5||porcentaje
58|176|2|01/03/2025|05/03/2025|100|5||porcentaje
58|177|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|179|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|183|2|01/03/2025|05/03/2025|100|4||porcentaje
58|185|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|186|2|01/03/2025|05/03/2025|100|4.5||porcentaje
126|90|2|01/03/2025|05/03/2025|100|4.5||porcentaje
126|134|2|01/03/2025|05/03/2025|100|4||porcentaje
127|2|2|01/03/2025|05/03/2025|100|4.5||porcentaje
127|3|2|01/03/2025|05/03/2025|100|4.5||porcentaje
127|5|2|01/03/2025|05/03/2025|100|4||porcentaje
127|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
127|67|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|195|2|01/03/2025|05/03/2025|100|4.5||porcentaje
127|87|2|01/03/2025|05/03/2025|100|4.5||porcentaje
127|93|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|202|2|01/03/2025|05/03/2025|100|4.5||porcentaje
127|100|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|206|2|01/03/2025|05/03/2025|100|4.5||porcentaje
127|107|2|01/03/2025|05/03/2025|100|4.5||porcentaje
127|109|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|212|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|213|2|01/03/2025|05/03/2025|100|4.5||porcentaje
127|131|2|01/03/2025|05/03/2025|100|4.5||porcentaje
127|61|2|01/03/2025|05/03/2025|100|4.5||porcentaje
127|110|2|01/03/2025|05/03/2025|100|4||porcentaje
127|59|2|01/03/2025|05/03/2025|100|5||porcentaje
127|74|2|01/03/2025|05/03/2025|100|5||porcentaje
58|217|2|01/03/2025|05/03/2025|100|5||porcentaje
58|219|2|01/03/2025|05/03/2025|100|5||porcentaje
58|220|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|224|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|233|2|01/03/2025|05/03/2025|100|4.5||porcentaje
128|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|236|2|01/03/2025|05/03/2025|100|5||porcentaje
128|67|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|246|2|01/03/2025|05/03/2025|100|4||porcentaje
127|134|2|01/03/2025|05/03/2025|100|4.5||porcentaje
128|2|2|01/03/2025|05/03/2025|100|4||porcentaje
128|3|2|01/03/2025|05/03/2025|100|4.5||porcentaje
128|5|2|01/03/2025|05/03/2025|100|4.5||porcentaje
128|87|2|01/03/2025|05/03/2025|100|4||porcentaje
128|92|2|01/03/2025|05/03/2025|100|4.5||porcentaje
128|93|2|01/03/2025|05/03/2025|100|4||porcentaje
128|100|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|253|2|01/03/2025|05/03/2025|100|4.5||porcentaje
128|107|2|01/03/2025|05/03/2025|100|4.5||porcentaje
128|109|2|01/03/2025|05/03/2025|100|4||porcentaje
58|262|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|263|2|01/03/2025|05/03/2025|100|4.5||porcentaje
128|131|2|01/03/2025|05/03/2025|100|4||porcentaje
58|266|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|270|2|01/03/2025|05/03/2025|100|5||porcentaje
58|279|2|01/03/2025|05/03/2025|100|4.5||porcentaje
58|281|2|01/03/2025|05/03/2025|100|4.5||porcentaje
128|90|2|01/03/2025|05/03/2025|100|4.5||porcentaje
128|110|2|01/03/2025|05/03/2025|100|4.5||porcentaje
128|134|2|01/03/2025|05/03/2025|100|4||porcentaje
129|2|2|01/03/2025|05/03/2025|100|5||porcentaje
129|3|2|01/03/2025|05/03/2025|100|4||porcentaje
129|4|2|01/03/2025|05/03/2025|100|4||porcentaje
129|5|2|01/03/2025|05/03/2025|100|4.5||porcentaje
129|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
129|67|2|01/03/2025|05/03/2025|100|4.5||porcentaje
129|87|2|01/03/2025|05/03/2025|100|4.5||porcentaje
129|100|2|01/03/2025|05/03/2025|100|5||porcentaje
129|107|2|01/03/2025|05/03/2025|100|5||porcentaje
59|159|2|01/03/2025|05/03/2025|100|4.5||porcentaje
129|33|2|01/03/2025|05/03/2025|100|5||porcentaje
129|37|2|01/03/2025|05/03/2025|100|4.5||porcentaje
129|58|2|01/03/2025|05/03/2025|100|5||porcentaje
129|61|2|01/03/2025|05/03/2025|100|4.5||porcentaje
129|90|2|01/03/2025|05/03/2025|100|4.5||porcentaje
129|110|2|01/03/2025|05/03/2025|100|4||porcentaje
129|59|2|01/03/2025|05/03/2025|100|5||porcentaje
59|164|2|01/03/2025|05/03/2025|100|4||porcentaje
59|166|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|168|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|176|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|177|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|179|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|183|2|01/03/2025|05/03/2025|100|5||porcentaje
59|185|2|01/03/2025|05/03/2025|100|4.5||porcentaje
130|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
130|67|2|01/03/2025|05/03/2025|100|4||porcentaje
59|195|2|01/03/2025|05/03/2025|100|5||porcentaje
129|134|2|01/03/2025|05/03/2025|100|5||porcentaje
130|2|2|01/03/2025|05/03/2025|100|4.5||porcentaje
130|3|2|01/03/2025|05/03/2025|100|4.5||porcentaje
130|4|2|01/03/2025|05/03/2025|100|4.5||porcentaje
130|5|2|01/03/2025|05/03/2025|100|4.5||porcentaje
130|92|2|01/03/2025|05/03/2025|100|4||porcentaje
130|93|2|01/03/2025|05/03/2025|100|4||porcentaje
59|202|2|01/03/2025|05/03/2025|100|5||porcentaje
59|203|2|01/03/2025|05/03/2025|100|4||porcentaje
130|100|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|206|2|01/03/2025|05/03/2025|100|4.5||porcentaje
130|107|2|01/03/2025|05/03/2025|100|4||porcentaje
130|109|2|01/03/2025|05/03/2025|100|5||porcentaje
59|212|2|01/03/2025|05/03/2025|100|5||porcentaje
59|213|2|01/03/2025|05/03/2025|100|4.5||porcentaje
130|131|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|217|2|01/03/2025|05/03/2025|100|4||porcentaje
59|219|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|224|2|01/03/2025|05/03/2025|100|5||porcentaje
130|90|2|01/03/2025|05/03/2025|100|4.5||porcentaje
130|110|2|01/03/2025|05/03/2025|100|4.5||porcentaje
130|134|2|01/03/2025|05/03/2025|100|4||porcentaje
131|3|2|01/03/2025|05/03/2025|100|5||porcentaje
131|4|2|01/03/2025|05/03/2025|100|5||porcentaje
131|5|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|233|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|236|2|01/03/2025|05/03/2025|100|5||porcentaje
131|87|2|01/03/2025|05/03/2025|100|4||porcentaje
131|92|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|246|2|01/03/2025|05/03/2025|100|5||porcentaje
131|107|2|01/03/2025|05/03/2025|100|5||porcentaje
131|109|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|253|2|01/03/2025|05/03/2025|100|4.5||porcentaje
131|33|2|01/03/2025|05/03/2025|100|4.5||porcentaje
131|37|2|01/03/2025|05/03/2025|100|5||porcentaje
131|58|2|01/03/2025|05/03/2025|100|4||porcentaje
131|61|2|01/03/2025|05/03/2025|100|4||porcentaje
131|90|2|01/03/2025|05/03/2025|100|4.5||porcentaje
131|110|2|01/03/2025|05/03/2025|100|4||porcentaje
59|262|2|01/03/2025|05/03/2025|100|4||porcentaje
59|263|2|01/03/2025|05/03/2025|100|4.5||porcentaje
59|266|2|01/03/2025|05/03/2025|100|4||porcentaje
59|270|2|01/03/2025|05/03/2025|100|5||porcentaje
59|277|2|01/03/2025|05/03/2025|100|5||porcentaje
59|281|2|01/03/2025|05/03/2025|100|4.5||porcentaje
132|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
132|67|2|01/03/2025|05/03/2025|100|5||porcentaje
131|134|2|01/03/2025|05/03/2025|100|5||porcentaje
132|2|2|01/03/2025|05/03/2025|100|4.5||porcentaje
132|3|2|01/03/2025|05/03/2025|100|4.5||porcentaje
132|5|2|01/03/2025|05/03/2025|100|5||porcentaje
132|87|2|01/03/2025|05/03/2025|100|4.5||porcentaje
132|92|2|01/03/2025|05/03/2025|100|4.5||porcentaje
132|93|2|01/03/2025|05/03/2025|100|4.5||porcentaje
132|100|2|01/03/2025|05/03/2025|100|4.5||porcentaje
132|107|2|01/03/2025|05/03/2025|100|4.5||porcentaje
132|109|2|01/03/2025|05/03/2025|100|4.5||porcentaje
60|159|2|01/03/2025|05/03/2025|100|4.5||porcentaje
132|131|2|01/03/2025|05/03/2025|100|5||porcentaje
60|166|2|01/03/2025|05/03/2025|100|5||porcentaje
132|90|2|01/03/2025|05/03/2025|100|4||porcentaje
132|134|2|01/03/2025|05/03/2025|100|4.5||porcentaje
133|3|2|01/03/2025|05/03/2025|100|4.5||porcentaje
133|4|2|01/03/2025|05/03/2025|100|4.5||porcentaje
133|5|2|01/03/2025|05/03/2025|100|4||porcentaje
60|168|2|01/03/2025|05/03/2025|100|4.5||porcentaje
60|173|2|01/03/2025|05/03/2025|100|5||porcentaje
60|176|2|01/03/2025|05/03/2025|100|4||porcentaje
133|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
60|177|2|01/03/2025|05/03/2025|100|4||porcentaje
60|179|2|01/03/2025|05/03/2025|100|4||porcentaje
133|67|2|01/03/2025|05/03/2025|100|5||porcentaje
60|183|2|01/03/2025|05/03/2025|100|4||porcentaje
60|185|2|01/03/2025|05/03/2025|100|4.5||porcentaje
60|186|2|01/03/2025|05/03/2025|100|5||porcentaje
133|87|2|01/03/2025|05/03/2025|100|4||porcentaje
60|195|2|01/03/2025|05/03/2025|100|4.5||porcentaje
133|107|2|01/03/2025|05/03/2025|100|4.5||porcentaje
133|109|2|01/03/2025|05/03/2025|100|4.5||porcentaje
133|37|2|01/03/2025|05/03/2025|100|4.5||porcentaje
133|58|2|01/03/2025|05/03/2025|100|5||porcentaje
133|61|2|01/03/2025|05/03/2025|100|4.5||porcentaje
60|202|2|01/03/2025|05/03/2025|100|4.5||porcentaje
133|131|2|01/03/2025|05/03/2025|100|5||porcentaje
60|206|2|01/03/2025|05/03/2025|100|4||porcentaje
60|210|2|01/03/2025|05/03/2025|100|5||porcentaje
60|212|2|01/03/2025|05/03/2025|100|4||porcentaje
60|213|2|01/03/2025|05/03/2025|100|5||porcentaje
60|219|2|01/03/2025|05/03/2025|100|4||porcentaje
60|220|2|01/03/2025|05/03/2025|100|4.5||porcentaje
60|224|2|01/03/2025|05/03/2025|100|4.5||porcentaje
134|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
60|233|2|01/03/2025|05/03/2025|100|4.5||porcentaje
133|110|2|01/03/2025|05/03/2025|100|4.5||porcentaje
134|2|2|01/03/2025|05/03/2025|100|4.5||porcentaje
134|3|2|01/03/2025|05/03/2025|100|4.5||porcentaje
134|4|2|01/03/2025|05/03/2025|100|5||porcentaje
134|67|2|01/03/2025|05/03/2025|100|5||porcentaje
60|236|2|01/03/2025|05/03/2025|100|4||porcentaje
134|87|2|01/03/2025|05/03/2025|100|5||porcentaje
134|92|2|01/03/2025|05/03/2025|100|4||porcentaje
134|93|2|01/03/2025|05/03/2025|100|4||porcentaje
134|100|2|01/03/2025|05/03/2025|100|4.5||porcentaje
60|246|2|01/03/2025|05/03/2025|100|4||porcentaje
134|107|2|01/03/2025|05/03/2025|100|4||porcentaje
134|109|2|01/03/2025|05/03/2025|100|4.5||porcentaje
134|131|2|01/03/2025|05/03/2025|100|4||porcentaje
134|58|2|01/03/2025|05/03/2025|100|5||porcentaje
134|61|2|01/03/2025|05/03/2025|100|4.5||porcentaje
134|90|2|01/03/2025|05/03/2025|100|5||porcentaje
134|110|2|01/03/2025|05/03/2025|100|4||porcentaje
134|134|2|01/03/2025|05/03/2025|100|4.5||porcentaje
135|2|2|01/03/2025|05/03/2025|100|4.5||porcentaje
135|3|2|01/03/2025|05/03/2025|100|4.5||porcentaje
135|4|2|01/03/2025|05/03/2025|100|4.5||porcentaje
134|59|2|01/03/2025|05/03/2025|100|4.5||porcentaje
134|74|2|01/03/2025|05/03/2025|100|4.5||porcentaje
134|84|2|01/03/2025|05/03/2025|100|4.5||porcentaje
60|262|2|01/03/2025|05/03/2025|100|4||porcentaje
60|263|2|01/03/2025|05/03/2025|100|4||porcentaje
60|266|2|01/03/2025|05/03/2025|100|5||porcentaje
135|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
60|270|2|01/03/2025|05/03/2025|100|4||porcentaje
60|277|2|01/03/2025|05/03/2025|100|5||porcentaje
135|67|2|01/03/2025|05/03/2025|100|4||porcentaje
60|279|2|01/03/2025|05/03/2025|100|5||porcentaje
60|281|2|01/03/2025|05/03/2025|100|4.5||porcentaje
135|87|2|01/03/2025|05/03/2025|100|4||porcentaje
135|92|2|01/03/2025|05/03/2025|100|4||porcentaje
135|93|2|01/03/2025|05/03/2025|100|5||porcentaje
135|100|2|01/03/2025|05/03/2025|100|4.5||porcentaje
135|5|2|01/03/2025|05/03/2025|100|5||porcentaje
135|107|2|01/03/2025|05/03/2025|100|4.5||porcentaje
135|109|2|01/03/2025|05/03/2025|100|4.5||porcentaje
135|131|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|159|2|01/03/2025|05/03/2025|100|4||porcentaje
61|163|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|164|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|166|2|01/03/2025|05/03/2025|100|5||porcentaje
61|173|2|01/03/2025|05/03/2025|100|5||porcentaje
61|176|2|01/03/2025|05/03/2025|100|4||porcentaje
135|134|2|01/03/2025|05/03/2025|100|4.5||porcentaje
136|3|2|01/03/2025|05/03/2025|100|4||porcentaje
136|4|2|01/03/2025|05/03/2025|100|4.5||porcentaje
136|5|2|01/03/2025|05/03/2025|100|5||porcentaje
61|177|2|01/03/2025|05/03/2025|100|4.5||porcentaje
136|67|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|179|2|01/03/2025|05/03/2025|100|5||porcentaje
61|183|2|01/03/2025|05/03/2025|100|4.5||porcentaje
136|87|2|01/03/2025|05/03/2025|100|5||porcentaje
136|92|2|01/03/2025|05/03/2025|100|4||porcentaje
136|93|2|01/03/2025|05/03/2025|100|4||porcentaje
61|186|2|01/03/2025|05/03/2025|100|5||porcentaje
136|100|2|01/03/2025|05/03/2025|100|4||porcentaje
136|109|2|01/03/2025|05/03/2025|100|4||porcentaje
61|195|2|01/03/2025|05/03/2025|100|4.5||porcentaje
136|131|2|01/03/2025|05/03/2025|100|5||porcentaje
136|58|2|01/03/2025|05/03/2025|100|4||porcentaje
136|61|2|01/03/2025|05/03/2025|100|5||porcentaje
136|90|2|01/03/2025|05/03/2025|100|4.5||porcentaje
136|110|2|01/03/2025|05/03/2025|100|4||porcentaje
136|59|2|01/03/2025|05/03/2025|100|4.5||porcentaje
136|74|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|202|2|01/03/2025|05/03/2025|100|5||porcentaje
61|203|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|210|2|01/03/2025|05/03/2025|100|5||porcentaje
61|212|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|217|2|01/03/2025|05/03/2025|100|5||porcentaje
137|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|219|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|220|2|01/03/2025|05/03/2025|100|4||porcentaje
61|224|2|01/03/2025|05/03/2025|100|4.5||porcentaje
137|67|2|01/03/2025|05/03/2025|100|5||porcentaje
61|233|2|01/03/2025|05/03/2025|100|4.5||porcentaje
137|92|2|01/03/2025|05/03/2025|100|4.5||porcentaje
137|93|2|01/03/2025|05/03/2025|100|4||porcentaje
136|134|2|01/03/2025|05/03/2025|100|5||porcentaje
137|2|2|01/03/2025|05/03/2025|100|4.5||porcentaje
137|4|2|01/03/2025|05/03/2025|100|5||porcentaje
137|5|2|01/03/2025|05/03/2025|100|4||porcentaje
61|236|2|01/03/2025|05/03/2025|100|4||porcentaje
137|100|2|01/03/2025|05/03/2025|100|4||porcentaje
137|109|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|246|2|01/03/2025|05/03/2025|100|5||porcentaje
61|253|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|262|2|01/03/2025|05/03/2025|100|4||porcentaje
61|263|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|266|2|01/03/2025|05/03/2025|100|4.5||porcentaje
137|90|2|01/03/2025|05/03/2025|100|4.5||porcentaje
137|110|2|01/03/2025|05/03/2025|100|4.5||porcentaje
137|134|2|01/03/2025|05/03/2025|100|5||porcentaje
138|2|2|01/03/2025|05/03/2025|100|4||porcentaje
138|3|2|01/03/2025|05/03/2025|100|4||porcentaje
138|4|2|01/03/2025|05/03/2025|100|4.5||porcentaje
138|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
138|67|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|277|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|279|2|01/03/2025|05/03/2025|100|4.5||porcentaje
61|281|2|01/03/2025|05/03/2025|100|4.5||porcentaje
138|92|2|01/03/2025|05/03/2025|100|5||porcentaje
138|93|2|01/03/2025|05/03/2025|100|4.5||porcentaje
138|107|2|01/03/2025|05/03/2025|100|4.5||porcentaje
138|109|2|01/03/2025|05/03/2025|100|5||porcentaje
138|131|2|01/03/2025|05/03/2025|100|4||porcentaje
138|37|2|01/03/2025|05/03/2025|100|4.5||porcentaje
138|58|2|01/03/2025|05/03/2025|100|4||porcentaje
138|61|2|01/03/2025|05/03/2025|100|5||porcentaje
138|90|2|01/03/2025|05/03/2025|100|4.5||porcentaje
138|110|2|01/03/2025|05/03/2025|100|4||porcentaje
138|59|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|159|2|01/03/2025|05/03/2025|100|5||porcentaje
62|163|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|164|2|01/03/2025|05/03/2025|100|4.5||porcentaje
139|53|2|01/03/2025|05/03/2025|100|4||porcentaje
62|166|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|168|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|173|2|01/03/2025|05/03/2025|100|4||porcentaje
139|67|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|176|2|01/03/2025|05/03/2025|100|5||porcentaje
138|134|2|01/03/2025|05/03/2025|100|5||porcentaje
139|2|2|01/03/2025|05/03/2025|100|4.5||porcentaje
139|3|2|01/03/2025|05/03/2025|100|4.5||porcentaje
139|5|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|179|2|01/03/2025|05/03/2025|100|4||porcentaje
139|92|2|01/03/2025|05/03/2025|100|4.5||porcentaje
139|93|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|183|2|01/03/2025|05/03/2025|100|5||porcentaje
62|185|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|186|2|01/03/2025|05/03/2025|100|4.5||porcentaje
139|107|2|01/03/2025|05/03/2025|100|4||porcentaje
139|131|2|01/03/2025|05/03/2025|100|5||porcentaje
62|195|2|01/03/2025|05/03/2025|100|4||porcentaje
62|202|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|203|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|206|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|210|2|01/03/2025|05/03/2025|100|4||porcentaje
139|61|2|01/03/2025|05/03/2025|100|4.5||porcentaje
139|90|2|01/03/2025|05/03/2025|100|5||porcentaje
139|110|2|01/03/2025|05/03/2025|100|4.5||porcentaje
139|134|2|01/03/2025|05/03/2025|100|5||porcentaje
140|2|2|01/03/2025|05/03/2025|100|4.5||porcentaje
140|3|2|01/03/2025|05/03/2025|100|5||porcentaje
140|4|2|01/03/2025|05/03/2025|100|4.5||porcentaje
140|5|2|01/03/2025|05/03/2025|100|5||porcentaje
140|53|2|01/03/2025|05/03/2025|100|4||porcentaje
62|217|2|01/03/2025|05/03/2025|100|4||porcentaje
140|67|2|01/03/2025|05/03/2025|100|5||porcentaje
62|219|2|01/03/2025|05/03/2025|100|5||porcentaje
62|224|2|01/03/2025|05/03/2025|100|4.5||porcentaje
140|93|2|01/03/2025|05/03/2025|100|4.5||porcentaje
140|100|2|01/03/2025|05/03/2025|100|4.5||porcentaje
140|107|2|01/03/2025|05/03/2025|100|5||porcentaje
62|233|2|01/03/2025|05/03/2025|100|4||porcentaje
140|109|2|01/03/2025|05/03/2025|100|4||porcentaje
62|236|2|01/03/2025|05/03/2025|100|5||porcentaje
140|33|2|01/03/2025|05/03/2025|100|4.5||porcentaje
140|37|2|01/03/2025|05/03/2025|100|4||porcentaje
140|61|2|01/03/2025|05/03/2025|100|4.5||porcentaje
140|90|2|01/03/2025|05/03/2025|100|5||porcentaje
140|59|2|01/03/2025|05/03/2025|100|4||porcentaje
140|131|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|246|2|01/03/2025|05/03/2025|100|4||porcentaje
62|262|2|01/03/2025|05/03/2025|100|5||porcentaje
62|263|2|01/03/2025|05/03/2025|100|4||porcentaje
141|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|266|2|01/03/2025|05/03/2025|100|4||porcentaje
62|270|2|01/03/2025|05/03/2025|100|5||porcentaje
141|67|2|01/03/2025|05/03/2025|100|4||porcentaje
140|134|2|01/03/2025|05/03/2025|100|5||porcentaje
141|4|2|01/03/2025|05/03/2025|100|4.5||porcentaje
141|5|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|277|2|01/03/2025|05/03/2025|100|4.5||porcentaje
141|87|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|279|2|01/03/2025|05/03/2025|100|4||porcentaje
141|92|2|01/03/2025|05/03/2025|100|4||porcentaje
141|93|2|01/03/2025|05/03/2025|100|4.5||porcentaje
62|281|2|01/03/2025|05/03/2025|100|4||porcentaje
141|100|2|01/03/2025|05/03/2025|100|4.5||porcentaje
141|107|2|01/03/2025|05/03/2025|100|4||porcentaje
141|131|2|01/03/2025|05/03/2025|100|5||porcentaje
141|110|2|01/03/2025|05/03/2025|100|4||porcentaje
141|134|2|01/03/2025|05/03/2025|100|4.5||porcentaje
142|2|2|01/03/2025|05/03/2025|100|4.5||porcentaje
142|3|2|01/03/2025|05/03/2025|100|5||porcentaje
142|5|2|01/03/2025|05/03/2025|100|5||porcentaje
142|53|2|01/03/2025|05/03/2025|100|4.5||porcentaje
63|163|2|01/03/2025|05/03/2025|100|4||porcentaje
142|67|2|01/03/2025|05/03/2025|100|4.5||porcentaje
63|166|2|01/03/2025|05/03/2025|100|5||porcentaje
63|173|2|01/03/2025|05/03/2025|100|4||porcentaje
142|100|2|01/03/2025|05/03/2025|100|4.5||porcentaje
142|107|2|01/03/2025|05/03/2025|100|4||porcentaje
63|179|2|01/03/2025|05/03/2025|100|5||porcentaje
142|109|2|01/03/2025|05/03/2025|100|4.5||porcentaje
142|37|2|01/03/2025|05/03/2025|100|4||porcentaje
142|58|2|01/03/2025|05/03/2025|100|5||porcentaje
142|61|2|01/03/2025|05/03/2025|100|4||porcentaje
142|90|2|01/03/2025|05/03/2025|100|4.5||porcentaje
63|183|2|01/03/2025|05/03/2025|100|5||porcentaje
142|131|2|01/03/2025|05/03/2025|100|5||porcentaje
63|186|2|01/03/2025|05/03/2025|100|4.5||porcentaje
63|195|2|01/03/2025|05/03/2025|100|4.5||porcentaje
63|202|2|01/03/2025|05/03/2025|100|4||porcentaje
63|203|2|01/03/2025|05/03/2025|100|4.5||porcentaje
63|206|2|01/03/2025|05/03/2025|100|4.5||porcentaje
63|210|2|01/03/2025|05/03/2025|100|5||porcentaje
63|212|2|01/03/2025|05/03/2025|100|5||porcentaje
63|213|2|01/03/2025|05/03/2025|100|4||porcentaje
63|217|2|01/03/2025|05/03/2025|100|5||porcentaje
142|110|2|01/03/2025|05/03/2025|100|4||porcentaje
142|134|2|01/03/2025|05/03/2025|100|4||porcentaje
143|3|2|01/03/2025|05/03/2025|100|4.5||porcentaje
143|4|2|01/03/2025|05/03/2025|100|4||porcentaje
143|67|2|01/03/2025|05/03/2025|100|4.5||porcentaje
63|219|2|01/03/2025|05/03/2025|100|4.5||porcentaje
63|220|2|01/03/2025|05/03/2025|100|4.5||porcentaje
143|87|2|01/03/2025|05/03/2025|100|5||porcentaje
143|92|2|01/03/2025|05/03/2025|100|5||porcentaje
